Sample_ID,Q,A,Date_Measured,Time_HHMMSS,Time_s,Curve_Type,Campaign,State,Site,Species,Tree_Rep,Plot,Leaf_Type,Sample_Height_m,Tree_DBH_cm,A_fs,Alpha,Ca,CF_CO2_a,CF_H2O_a,Ci,CO2_pct,CO2_a,CO2_Adj,CO2_at,CO2_cv,CO2_Match,CO2_r,CO2_r_sp,CO2_s,CO2_t,Convert,Corr_Fact,Corr_Fact_pct,dF_dt,dF_dc_dt,DIAG,E,EB_Sum,Elapsed,Emm,F,F_avg,F_blue,F_dc,F_dc_avg,F_red,Fan,Fan_Speed,Flow,Flow_r,Flow_s,GBW,GSW,GTC,GTW,H2O_a,H2O_adj,H2O_at,H2O_cv,H2O_Elapsed,H2O_Match,H2O_r,H2O_s,H2O_t,Lat_H_Flux,Leak,Leak_pct,Match_CO2,Match_H2O,Net_Therm,Obs,Pa,Pc,Pca,Pci,Phi_CO2,Q_blue,Q_red,Q_abs,Q_abs_fs,Q_amb_out,Q_in,R_abs,RH_cham,Sen_H_Flux,SS_r,SS_s,SVP_Cham,SVP_Leaf,T_Air,T_Chopper,T_Digital,T_Drive,T_IRGA,T_Leaf,T_Leaf_Cnd,T_Leaf_EB,T_LED,T_Preamp,T_Pwr_Spy,T_r,T_s,TSPF,T_xchg,T_xchg_sp,VP_Cham,VPD_Leaf,Delta-P_Cham,Original_File_Name
HF_HFPR_08-25-2021_QURU_5_16.5,24.9147,-1.658226757,8/25/2021,12:12:20,1618589541,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,-1.658226757,0.842998796,400.0200019,0.39205,-0.0789615,401.0666589,30.2891,399.628,-0.137,400,0.21,0.392,399.967,400,400.02,1618587380,0.165387676,1.000155216,0.015521594,0.36812307,-6.133461566,18,0.003923881,29.05638507,437.5,3.923880756,2.5654,2.367016,0.100097,254.028,255.64236,0.899903,51549.09789,10003.8,1000.06,787.502,1076.13,2.233954459,0.136121436,0.082684675,0.13167575,9.42055,-0.001,3,0.05,36.1,-0.079,7.00976,9.34159,1618587377,-173.0431413,4,0,0.392,-0.079,17.70891118,11,98.2409,209.501,39.33835701,39.44128627,-0.078951667,2.49,22.42,21.00306209,21.00306209,4.66627,24.9147,4.120584322,22.28699376,180.2700309,99.4083,99.3924,4.121960451,3.779182999,29.4259,30.0001,44.125,40.875,29.0014,27.9291,27.9291,28.14962892,39.937,42.5,42.937,28.7596,28.7936,1618507178,27.9997,28,0.918661069,2.86052193,0.100075,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,49.8871,-0.331395083,8/25/2021,12:11:16,1618589477,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,-0.331395083,0.843006615,399.1820004,0.39205,-0.0789615,384.3402685,30.283,398.79,-0.137,400,0.21,0.392,399.971,400,399.182,1618587380,0.165402766,1.000194596,0.019459552,0.109976921,-5.568307664,18,0.004124392,28.4977835,373.5,4.124392401,2.4797,2.381304,0.100151,482.35,484.31788,0.899849,51398.6455,9976.25,1000.04,787.492,1075.68,2.229786271,0.142665811,0.086538523,0.137781834,9.41607,-0.001,3,0.05,35,-0.079,6.88616,9.33711,1618587377,-181.8857049,5,0,0.392,-0.079,18.12315223,10,98.2429,419.481,39.2567359,37.79715619,-0.007880011,5,44.89,42.05515528,42.05515528,4.72533,49.8871,8.251464332,22.16144124,184.0088718,99.4122,99.3912,4.1434081,3.791566765,29.5159,30,44.375,41.312,29.0014,27.9852,27.9852,28.20190522,40.375,42.937,43.187,28.7572,28.7912,1618507114,27.9996,28,0.918238951,2.873327814,0.100051,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,99.9166,2.200071559,8/25/2021,12:10:09,1618589410,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,2.200071559,0.843005404,397.6419974,0.39205,-0.0789615,355.0092498,30.2768,397.25,-0.137,400,0.21,0.392,399.991,400,397.642,1618587380,0.16540043,1.000194208,0.019420839,0.121853845,-41.47938452,18,0.004313799,28.56659893,306.5,4.313799349,2.2203,2.340684,0.100151,962.932,968.01132,0.899849,51501.08026,10001.2,999.998,787.243,1075.02,2.233555364,0.148006066,0.089683753,0.142765371,9.41032,-0.001,3,0.05,33.9,-0.079,6.76773,9.33136,1618587377,-190.2385513,5,1,0.392,-0.079,18.12757413,9,98.2407,840.16,39.1043791,34.91184628,0.026119737,10.01,89.91,84.23023378,84.23023378,4.72533,99.9166,16.52624864,21.99986828,184.1513275,99.4137,99.3919,4.171171167,3.81757455,29.6318,30.0001,44.625,41.75,28.999,28.1025,28.1025,28.31936888,40.875,43.312,43.375,28.7527,28.7881,1618507047,27.9995,28,0.917652163,2.899922388,0.0999666,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,199.805,6.007853107,8/25/2021,12:09:24,1618589365,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,6.007853107,0.843,395.346993,0.39205,-0.0789615,312.1559301,30.2714,394.955,-0.137,400,0.21,0.392,400.003,400,395.347,1618587380,0.16539,1.000116678,0.011667779,1.079914534,-97.84820507,18,0.004433694,31.36447619,261.5,4.433694437,2.3179,2.289696154,0.100018,1978.31,1991.557692,0.899982,51429.66836,9990,1000,786.915,1077.66,2.231836437,0.150371806,0.091070828,0.144961526,9.40764,-0.001,3,0.05,33.1,-0.079,6.69359,9.32868,1618587377,-195.5259247,3,0,0.392,-0.079,17.40334786,8,98.2399,1680.15,38.87841578,30.69740824,0.035668544,19.98,179.82,168.435615,168.435615,4.7401,199.805,33.04574895,21.87695379,176.441304,99.4158,99.3915,4.193372729,3.852202226,29.724,30.0001,44.75,42,28.9965,28.2576,28.2576,28.49567117,41.312,43.625,43.5,28.7498,28.7838,1618507002,27.9996,28,0.917382214,2.934820012,0.100081,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,300.03,8.481032363,8/25/2021,12:08:46,1618589327,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,8.481032363,0.8429987,393.8039901,0.39205,-0.0789615,285.124311,30.2674,393.411,-0.137,400,0.21,0.392,399.965,400,393.804,1618587380,0.165387491,1.000155731,0.015573143,0.086938457,-50.3307693,18,0.00454123,34.93278396,223.5,4.541230032,2.1348,2.334616,0.0999681,3043.62,3048.834,0.900032,51378.49035,9982.5,999.974,786.853,1076.54,2.230680635,0.152335888,0.09222163,0.146783395,9.39506,-0.001,3,0.05,32.5,-0.079,6.6171,9.3161,1618587377,-200.2682444,4,0,0.393,-0.079,16.68603719,7,98.2391,2522.97,38.72635438,28.03888581,0.033531821,29.99,270.04,252.9249,252.9249,4.72533,300.03,49.621209,21.74593426,168.8937822,99.4181,99.3926,4.212913808,3.884325738,29.8048,30.0001,44.875,42.312,28.9915,28.4004,28.4004,28.66547393,41.625,43.812,43.562,28.7473,28.7813,1618506964,27.9997,28,0.916137467,2.968188271,0.100062,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,500.009,11.06483483,8/25/2021,12:07:44,1618589265,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,11.06483483,0.842399952,392.244987,0.39205,-0.0789615,257.1624049,30.2636,391.853,-0.137,400,0.21,0.392,399.989,400,392.245,1618587380,0.164231907,1.000272807,0.027280725,0.306461538,69.44307699,18,0.004705613,39.23058088,161.5,4.705612689,2.4588,2.408032,0.0800048,5020.34,5015.16,0.919995,51332.28474,9978.75,1000.07,786.721,1073.68,2.2300886,0.154044902,0.093222712,0.148368176,9.38411,-0.001,3,0.05,31.5,-0.079,6.50902,9.30515,1618587377,-207.5175196,7,1,0.392,-0.079,14.83793495,6,98.2378,4229.01,38.57253694,25.28880339,0.026269317,40,460.01,421.2075576,421.2075576,4.72533,500.009,82.11743177,21.52208752,149.7927337,99.4214,99.3945,4.251672331,3.956656138,29.9641,30.0002,44.937,42.75,28.9841,28.7182,28.7182,29.01562023,42.25,44.125,43.687,28.74,28.774,1618506902,27.9999,28,0.91504864,3.041607498,0.100071,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,749.86,12.34291281,8/25/2021,12:07:11,1618589232,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,12.34291281,0.841589897,391.4229855,0.39205,-0.0789615,243.59452,30.2588,391.031,-0.137,400,0.21,0.392,399.969,400,391.423,1618587380,0.162668501,1.000195351,0.019535073,-0.652659847,258.2704276,18,0.00485746,42.69271623,128.5,4.857459709,2.3634,2.394573077,0.0529924,6971.56,6946.668846,0.947008,51199.97956,9955.62,999.894,786.633,1074.9,2.226538188,0.155256514,0.093927775,0.149483111,9.40572,-0.001,3,0.05,30.9,-0.079,6.43973,9.32676,1618587377,-214.2139731,5,1,0.392,-0.079,12.20212897,5,98.2365,6391.72,38.49109462,23.95418784,0.019558564,39.74,710.12,631.0746,631.0746,4.72533,749.86,121.978602,21.44449674,122.7259584,99.425,99.3948,4.276897869,4.032187177,30.0671,30.0001,44.937,42.875,28.9797,29.0447,29.0447,29.36851908,42.562,44.187,43.687,28.7358,28.7702,1618506869,27.9998,28,0.917159224,3.115027953,0.0998166,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,999.984,12.79794903,8/25/2021,12:06:39,1618589200,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,12.79794903,0.841200324,391.175985,0.39205,-0.0789615,238.8759082,30.2541,390.784,-0.137,400,0.21,0.392,400.027,400,391.176,1618587380,0.161916625,1.000155807,0.015580681,0.265992306,355.1346149,18,0.004998777,45.92819433,96.5,4.998776895,2.5938,2.377812,0.0400142,8839.78,8804.356,0.959986,51353.63857,9990,999.979,786.353,1076.92,2.231766688,0.15600112,0.094370888,0.150186429,9.42501,-0.001,3,0.05,30.4,-0.079,6.37522,9.34605,1618587377,-220.4460611,4,0,0.392,-0.079,9.444301956,4,98.2354,8555.48,38.46641903,23.48994093,0.015214157,40.01,959.97,841.1868648,841.1868648,4.72533,999.984,161.9140347,21.37645347,95.01591879,99.4257,99.3962,4.299342262,4.10835593,30.1583,30.0002,44.937,43,28.9766,29.3686,29.3686,29.71596528,42.812,44.25,43.687,28.7327,28.7666,1618506837,27.9997,28,0.919046898,3.189309032,0.0999286,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,1500.19,13.2133433,8/25/2021,12:05:03,1618589103,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,13.2133433,0.840809698,390.8344845,0.39205,-0.0789615,233.5009016,30.249,390.4425,-0.137,400,0.21,0.392,399.9865,400,390.8345,1618587380,0.161162717,1.000175709,0.017570885,0.152343589,82.96923077,18,0.005225615,48.1938043,32.25,5.225614784,2.3912,2.397117308,0.0269905,13071.8,13061.88269,0.973009,51233.1718,9968.75,1000.0025,786.33,1076.055,2.228499249,0.155986765,0.094357826,0.150164526,9.437725,-0.001,3,0.05,29.3,-0.079,6.2533,9.358765,1618587377,-230.449612,4.5,0.5,0.392,-0.079,3.348031075,1,98.2337,12882.8,38.43219643,22.96100554,0.010475355,40.49,1459.7,1261.3743,1261.3743,4.74748,1500.19,241.774695,21.2980581,33.52069018,99.42855,99.3974,4.320915082,4.252271581,30.24555,30.0001,44.875,42.9995,28.9698,29.96655,29.96655,30.33124789,42.906,44.156,43.625,28.72665,28.7604,1618506773,28.0001,28,0.920281927,3.331989654,0.09998845,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_QURU_5_16.5,2000.06,13.23190112,8/25/2021,12:05:39,1618589140,LRC,HF_2021,MA,HF,QURU,5,HFPR,Broadleaf,16.4592,43.4,13.23190112,0.840599832,390.7459846,0.39205,-0.0789615,234.3849683,30.2496,390.354,-0.137,400,0.21,0.392,399.971,400,390.746,1618587380,0.160757676,1.000116495,0.011649539,0.073784604,-456.3461532,18,0.005486454,54.4858864,36.5,5.486453885,2.3897,2.401452,0.0199952,17847,17897.092,0.980005,51510.18254,10027.5,999.946,786.335,1077.4,2.237457221,0.158072953,0.095591456,0.152120527,9.60088,-0.001,3,0.05,29.4,-0.079,6.2616,9.52192,1618587377,-241.9526163,3,0,0.392,-0.079,-2.276156689,2,98.2342,17209.6,38.42373952,23.04808577,0.007870275,39.99,1960.07,1681.2501,1681.2501,4.72533,2000.06,321.524997,21.5761354,-22.81033759,99.4275,99.394,4.339662699,4.386910103,30.3211,30,44.875,43,28.9704,30.5102,30.5102,30.92096115,43.062,44.125,43.625,28.7278,28.7617,1618506777,28.0002,28,0.9363315,3.450578604,0.100117,2021-08-25-HF_QURU5
HF_HFPR_08-25-2021_TSCA_4_17.8,0,-1.042247629,8/24/2021,15:33:19,1618601599,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,-1.042247629,0,400.0880009,0.870428571,-0.01697545,408.2583308,29.7571,399.217,-0.096,400,0.26,0.87,399.973,400,400.088,1618600297,0,1.010511993,1.051199253,5.24547006,3.516239388,18,0.001950436,-3.697501767,885.5,1.950435947,5.13,2.771923077,0,15.74,17.84346154,0,51140.86395,9975.62,1000.09,772.245,791.111,2.761397235,0.050157356,0.031079988,0.049656673,1.53075,0.001,1,0.06,21.8,-0.017,0.631012,1.51378,1618600293,-86.01422527,266,27,0.871,-0.017,6.064255781,14,97.5913,1.11,39.08512133,39.88329156,-9999,0,0,0,0,3.16745,0,0,3.67580872,76.25246772,99.65,99.6456,4.023146035,3.90543998,29.0059,30.0002,41.937,38.5,29.1486,28.4937,28.4937,28.47079343,37.312,39.875,40.937,28.9241,28.9592,1618519236,27.9998,28,0.147883153,3.757556827,0.100011,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,9.99592,-0.028286138,8/24/2021,15:25:43,1618601143,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,-0.028286138,0.843063063,399.571,0.870428571,-0.01697545,375.7892505,29.7565,398.701,-0.096,400,0.26,0.87,400.004,400,399.571,1618600297,0.165511712,1.010549512,1.054951228,0.2625,-3.142992307,18,0.002435509,-6.027090273,429.5,2.435508767,2.3399,2.322568,0.102495,90.4692,90.991364,0.897505,51152.45379,9990,999.957,772.432,789.284,2.764236367,0.06228107,0.038513239,0.061511874,1.75907,0.001,1,0.06,14.2,-0.017,0.639937,1.7421,1618600293,-107.4059366,267,27,0.87,-0.017,7.3583928,12,97.5852,83.9945,39.03214308,36.70901991,-0.003356532,1.02,8.97,8.427190933,8.427190933,3.42587,9.99592,1.654441829,4.14997583,92.36601174,99.6494,99.6236,4.10068066,3.956243179,29.3362,30,43.437,40.25,29.1492,28.7164,28.7164,28.67909021,39.25,41.812,42.312,28.9191,28.9543,1618518781,27.9998,28,0.170177256,3.786065922,0.099925,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,25.0107,0.716410471,8/24/2021,15:24:49,1618601089,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,0.716410471,0.8429988,399.2279994,0.870428571,-0.01697545,357.3303682,29.7547,398.358,-0.096,400,0.26,0.87,400.015,400,399.228,1618600297,0.165387685,1.01057222,1.057221987,-0.232399995,-5.463538463,18,0.002527107,-1.889312415,375.5,2.527106811,2.3662,2.391884,0.100063,172.203,172.88224,0.899938,51234.90778,10009.4,999.908,772.398,788.185,2.76820773,0.064572743,0.03991544,0.063747474,1.80139,0.001,1,0.06,13.3,-0.017,0.640824,1.78442,1618600293,-111.4454104,268,27,0.87,-0.017,7.772155986,11,97.5838,210.31,38.99809148,34.90537339,0.033978885,2.5,22.51,21.0839901,21.0839901,3.30773,25.0107,4.136461771,4.233276181,97.6474802,99.6479,99.6203,4.117587535,3.964693389,29.4075,30.0001,43.625,40.562,29.1486,28.7532,28.7532,28.74163336,39.562,42.062,42.437,28.9167,28.9518,1618518727,27.9997,28,0.174308852,3.790384536,0.0999585,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,50.0277,1.743375769,8/24/2021,15:24:06,1618601046,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,1.743375769,0.842986805,398.7799984,0.870428571,-0.01697545,332.8318545,29.7525,397.91,-0.096,400,0.26,0.87,400.044,400,398.78,1618600297,0.165364534,1.010630496,1.063049638,0.963461546,-9.020923072,18,0.002593511,-1.643167441,332.5,2.59351096,2.4565,2.389136,0.0996059,305.791,306.78932,0.900394,51147.11372,9993.75,1000.02,772.449,787.37,2.764978327,0.066055877,0.040821429,0.065191542,1.83233,0.001,1,0.06,12.6,-0.017,0.64194,1.81535,1618600293,-114.3738333,269,27,0.87,-0.017,7.714341573,10,97.5837,420.73,38.95431132,32.51225168,0.041338974,4.98,45.04,42.172691,42.172691,3.24867,50.0277,8.272807307,4.290659316,96.743517,99.6493,99.6174,4.132934291,3.980764483,29.472,30,43.75,40.812,29.1486,28.823,28.823,28.81294788,39.875,42.312,42.562,28.9167,28.9518,1618518684,27.9994,28,0.17733013,3.803434352,0.100014,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,99.9868,3.225195553,8/24/2021,15:23:25,1618601005,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,3.225195553,0.8430033,398.0609971,0.870428571,-0.01697545,298.5948301,29.7515,397.191,-0.096,400,0.26,0.87,400.008,400,398.061,1618600297,0.16539637,1.010727965,1.072796457,0.302292321,-6.156000006,18,0.002661968,4.640730887,291.5,2.661968193,2.4833,2.367148,0.100124,572.205,573.98712,0.899876,50875.7367,9941.25,1000.1,772.518,786.728,2.754146248,0.067574387,0.041747194,0.066666645,1.86443,0.001,1,0.06,11.9,-0.017,0.643329,1.84746,1618600293,-117.3927973,270,27,0.87,-0.017,7.824922375,9,97.5842,840.756,38.88428,29.16800457,0.038263448,10.01,89.98,84.28920239,84.28920239,3.19698,99.9868,16.53745373,4.34613378,97.67115208,99.6477,99.6144,4.152373292,3.997540508,29.5534,30.0001,43.875,41.062,29.1511,28.8956,28.8956,28.92468872,40.187,42.562,42.625,28.9161,28.9518,1618518643,27.9998,28,0.180467698,3.817072809,0.100025,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,200.001,5.152557599,8/24/2021,15:22:48,1618600968,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,5.152557599,0.843,397.1559954,0.870428571,-0.01697545,255.1745677,29.7513,396.286,-0.096,400,0.26,0.87,399.988,400,397.156,1618600297,0.16539,1.010690646,1.069064605,0.164038456,-37.8984616,18,0.002730029,14.38560093,254.5,2.730029298,2.2938,2.363876,0.0999922,1066.41,1071.8364,0.900008,51051.44686,9980,1000.04,772.286,785.545,2.762126237,0.068906406,0.042561893,0.06796548,1.89559,0.001,1,0.06,11.3,-0.017,0.643611,1.87861,1618600293,-120.3942921,270,27,0.87,-0.017,7.529937094,8,97.583,1681.81,38.79540061,24.9262247,0.030560687,20,180,168.600843,168.600843,0.472533,200.001,33.07816539,4.398227336,94.17179051,99.6482,99.6131,4.172324464,4.022750307,29.6366,30,43.875,41.312,29.1486,29.0042,29.0042,29.0937785,40.5,42.75,42.687,28.9142,28.9518,1618518606,27.9998,28,0.183508315,3.839241992,0.100029,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,300.089,6.172388728,8/24/2021,15:22:11,1618600931,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,6.172388728,0.8430011,396.6669945,0.870428571,-0.01697545,233.7408153,29.7492,395.797,-0.096,400,0.26,0.87,399.972,400,396.667,1618600297,0.165392122,1.010675694,1.067569378,-0.143115376,-54.3646153,18,0.002792651,28.99073203,217.5,2.792650921,2.284,2.381208,0.10003,1492.11,1498.7488,0.89997,51122.1927,9998.12,1000.05,772.59,785.979,2.765883943,0.070093909,0.043287354,0.069121823,1.92576,0.001,1,0.06,10.6,-0.017,0.645485,1.90878,1618600293,-123.1559056,270,27,0.87,-0.017,7.588095262,7,97.5839,2523.42,38.74796236,22.83270461,0.02439917,30.02,270.07,252.975357,252.975357,3.13053,300.089,49.63235661,4.440586603,94.92618576,99.6487,99.6117,4.198927105,4.047536936,29.747,30,43.937,41.5,29.1486,29.1104,29.1104,29.29053533,40.812,42.875,42.75,28.9139,28.9493,1618518568,27.9997,28,0.186456994,3.861079942,0.099958,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,500.234,7.193950229,8/24/2021,15:21:35,1618600895,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,7.193950229,0.842399496,396.2109936,0.870428571,-0.01697545,212.6555545,29.7494,395.34,-0.096,400,0.26,0.87,399.992,400,396.211,1618600297,0.164231028,1.010672037,1.067203667,-0.523500019,-45.85615374,18,0.002866325,43.03168232,181.5,2.866325252,2.3907,2.4046,0.0799878,2240.86,2244.4848,0.920012,51139.52628,10005,1000,772.431,785.55,2.767298488,0.071173268,0.043946151,0.070171748,1.9609,0.001,1,0.06,10,-0.017,0.647284,1.94393,1618600293,-126.4049436,270,27,0.871,-0.017,6.466136101,6,97.5837,4230.93,38.70339466,20.77300223,0.017071675,40.01,460.22,421.3968696,421.3968696,3.13053,500.234,82.15394392,4.497321542,80.81654589,99.6464,99.6096,4.222301289,4.092545293,29.8435,30.0001,43.937,41.687,29.146,29.3018,29.3018,29.56892095,41.125,43,42.75,28.9117,28.9468,1618518532,27.9997,28,0.189890465,3.902654828,0.100098,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,749.942,7.762078593,8/24/2021,15:21:01,1618600861,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,7.762078593,0.841590506,395.9319931,0.870428571,-0.01697545,202.0936755,29.7501,395.062,-0.096,400,0.26,0.87,399.983,400,395.932,1618600297,0.162669677,1.01070783,1.070783043,0.028215391,-13.72923074,18,0.00293543,71.81954848,147.5,2.935429594,2.3185,2.385428,0.0530133,3211.56,3213.7012,0.946987,51159.16318,10013.1,999.89,772.459,784.654,2.768974637,0.072199287,0.044572249,0.071169523,1.99276,0.001,1,0.06,9.5,-0.017,0.647827,1.97579,1618600293,-129.4524451,271,27,0.87,-0.017,5.877722587,5,97.584,6392.38,38.67610615,19.74126007,0.012298426,39.76,710.19,631.1440673,631.1440673,3.13053,749.942,121.9928226,4.539683762,73.40144834,99.6469,99.6085,4.251452487,4.132815133,29.9632,30.0001,43.937,41.812,29.1436,29.4715,29.4715,29.91694279,41.375,43.062,42.687,28.9084,28.9444,1618518499,27.9998,28,0.193002498,3.939812635,0.0997104,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,999.919,8.123926428,8/24/2021,15:20:21,1618600821,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,8.123926428,0.841200396,395.7889927,0.870428571,-0.01697545,196.6746747,29.749,394.918,-0.096,400,0.26,0.87,400.018,400,395.789,1618600297,0.161916764,1.010744634,1.074463447,-0.56526154,1.492649603,18,0.003017334,93.484117,107.5,3.017334309,2.4554,2.436134615,0.040012,4262.46,4263.237692,0.959988,51173.92151,10020,1000.02,772.635,783.66,2.770392364,0.073374998,0.045289344,0.072312225,2.03164,0.001,1,0.06,8.8,-0.017,0.649935,2.01467,1618600293,-133.064443,272,27,0.871,-0.017,4.797403526,4,97.5838,8554.93,38.66224524,19.21196558,0.009658322,40.01,959.91,841.1322588,841.1322588,3.13053,999.919,161.9036491,4.599323459,59.84750743,99.6485,99.6061,4.27891171,4.18146454,30.0753,30.0001,43.875,41.937,29.1411,29.6746,29.6746,30.25403282,41.625,43.062,42.625,28.9044,28.9419,1618518459,27.9998,28,0.19680099,3.98466355,0.100183,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,1500.005,8.410244402,8/24/2021,15:18:33,1618600714,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,8.410244402,0.840810097,395.6364925,0.870428571,-0.01697545,193.7073665,29.7481,394.766,-0.096,400,0.26,0.87,400.016,400,395.6365,1618600297,0.161163488,1.010858257,1.085825653,0.068723079,17.68576922,18,0.003134573,136.4059943,34.75,3.134573065,2.447,2.462454,0.0270029,6484.855,6482.7124,0.972997,51109.3826,10010.6,999.9915,772.741,780.389,2.768471627,0.074910421,0.046224635,0.073802305,2.086665,0.001,1,0.06,7.6,-0.017,0.6521215,2.069685,1618600293,-138.2346722,274.5,27.5,0.8705,-0.017,2.447521671,1,97.5846,12881.2,38.64761647,18.92223978,0.006668342,40.505,1459.5,1261.21935,1261.21935,3.115765,1500.005,241.7460375,4.694633878,30.44710724,99.64875,99.60355,4.306568996,4.256430057,30.18755,30.0001,43.7495,41.875,29.13605,29.98355,29.98355,30.82942819,41.7185,42.906,42.531,28.89825,28.9344,1618518386,27.9999,28,0.20217648,4.054253578,0.1000605,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_4_17.8,1999.97,8.492777932,8/24/2021,15:19:09,1618600749,LRC,HF_2021,MA,HF,TSCA,4,HFPR,Needleleaf,17.8308,67.2,8.492777932,0.840599859,395.5819924,0.870428571,-0.01697545,192.3692415,29.7471,394.711,-0.096,400,0.26,0.87,400.011,400,395.582,1618600297,0.160757728,1.01086828,1.08682802,-0.252283764,9.422222205,18,0.003203161,182.3173817,35.5,3.203161482,2.3458,2.414773077,0.019997,8820.81,8819.296154,0.980003,51155.9827,10023.8,1000.04,772.714,780.144,2.77115624,0.075240612,0.046426365,0.074123855,2.11804,0.001,1,0.06,7.6,-0.017,0.652609,2.10106,1618600293,-141.2594214,275,27,0.871,-0.017,0.153868282,2,97.5829,17208.9,38.64158137,18.79117816,0.005051693,39.99,1959.98,1681.1745,1681.1745,3.13792,1999.97,321.510633,4.738051844,1.912301763,99.6484,99.6022,4.331686563,4.328509612,30.289,30.0001,43.75,41.875,29.136,30.2762,30.2762,31.40565767,41.875,42.937,42.562,28.8992,28.9345,1618518387,28.0002,28,0.205237555,4.123272057,0.0999625,2021-08-24-HF_TSCA4
HF_HFPR_08-25-2021_TSCA_5_22.0,0,-1.822414868,8/25/2021,13:10:24,1618593025,LRC,HF_2021,MA,HF,TSCA,5,HFPR,Needleleaf,22.03704,58.1,-1.822414868,0,400.4540015,-1.0257,-0.094395,424.7867645,30.4654,401.48,0.026,400,0.17,-1.026,399.984,400,400.454,1618592047,0,1.010909846,1.09098457,-5.116923132,2.787692262,18,0.001755694,30.23280023,688.5,1.755694129,3.23,2.8048,0,24.21,23.6592,0,51519.14057,9981.25,1000,801.347,776.045,2.873204249,0.073070203,0.04512351,0.072053323,15.8003,0.002,13,0.07,16.2,-0.094,14.9754,15.7059,1618592050,-77.42611108,278,28,-1.026,-0.0944,7.639860275,14,98.2603,1.52,39.38879495,41.78217398,-9999,0,0,0,0,3.76107,0,0,38.39630608,100.019051,99.3002,99.2911,4.023402112,3.875506869,29.007,30.0001,42.375,39.062,29.0936,28.3613,28.3613,28.54273147,37.937,40.5,41.312,28.8871,28.9245,1618510662,28,28,1.54483779,2.330669079,0.100048,2021-08-25-HF_TSCA5
